;ID;SCREENAME;NTWT;NRT;NMENT
;213423593;@angelescotii;0;0;0
;105221510;@sebalop;0;0;0
;497580673;@paaandoraaa;0;0;0
;55752421;@pato_radictz;0;0;0
;745772558;@conibknramirez;0;0;0
;136799994;@_andres_sk8;0;0;0
;896333160;@gonzaloescuder5;0;0;0
;1322784139;@sparkz49;1;0;0
;974414204;@crvzatubinger;0;0;0
;329786822;@franco_raulhd;0;0;0
;3309962585;@c5dcd1999c7e4d9;0;0;0
;799349995;@marcelomondacav;0;0;0
;3026955911;@directioner2913;0;0;0
;143555754;@dsaneste;0;0;0
;402236208;@mona_cata;0;0;0
;374741999;@bacanrecargado;0;0;0
;376763856;@macaapinto;0;0;0
;3127731395;@nayelly_polet;0;0;0
;1090219584;@sietecoloresd;0;0;0
;185393907;@carcamox_27;0;0;0
;3001287173;@guerrero_lucian;0;0;0
;76028746;@andresbello07;0;0;0
;3164871778;@loscabrosdelnsn;0;0;0
;270688770;@enzo649;1;0;0
;368646917;@raulolmedoc;10;0;0
;177046941;@felipecuevass;0;0;0
;118505642;@azumikino;0;0;0
;130740127;@sapitodiego;0;0;0
;45412061;@kamiliitafer9;0;0;0
;1141380103;@mariaal80854360;0;0;0
;2344365449;@concejal_mluisa;0;0;0
;171578597;@perrorelocko;0;0;0
;1392861817;@francis19967748;0;0;0
;163593237;@anitha_1996;0;0;0
;294337516;@ahiciano;0;0;0
;96546103;@jfroimovich;0;0;0
;123649574;@keviin_qevedo;0;0;0
;588669649;@alma_liss3;0;0;0
;65649303;@omreyes77;0;0;0
;715691483;@luxoaguirre023;0;0;0
;2263602096;@cestgiox;0;0;0
;293080254;@albertochiang;1;0;0
;56007605;@conectadosew;0;0;0
;815309700;@parker_faille;0;0;0
;158157628;@ch229;0;0;0
;103825512;@paliruz;0;0;0
;3057204089;@cattacampos;0;0;0
;2263483022;@alvaradoalktraz;0;0;0
;514674579;@car_lady;0;0;0
;1717373119;@kathaoliva;0;0;0
;442375712;@victor_prado_e;0;0;0
;256235404;@chamaquitooh;0;0;0
;760457161;@anaispedreros;0;0;0
;304729649;@maccacuevas;0;0;0
;1077691694;@elmajonte;0;0;0
;915535536;@caxulo22;0;0;0
;24235930;@storrescis;0;0;0
;1052908374;@thirdirection;0;0;0
;115697249;@alvaromoyalopez;0;0;0
;226315079;@fornerodnaty;0;0;0
;2784787038;@caro__cariseo;0;0;0
;138676564;@vicentedelpaso;4;0;0
;165819422;@nanonanol;0;0;0
;1037464616;@darikson2008;0;0;0
;547100554;@sofiaantonia76;0;0;0
;359615174;@ilmanualejandro;0;0;0
;3252950626;@jaimillo197613;0;0;0
;158787450;@marcecortres;0;0;0
;2877908379;@iaen200;0;0;0
;417962841;@ignacioojavier;0;0;0
;67085888;@koto_xy;0;0;0
;1017637940;@roberto31806981;0;0;0
;106504391;@xdanyt;0;0;0
;2865546056;@constanzaricci;0;0;0
;558947339;@mujeres_radio;0;0;0
;225046055;@solo_fibra;0;0;0
;326324601;@tvn_ivania;0;0;0
;509544470;@oscar_jonn;0;0;0
;604768889;@kreyzerarica;0;0;0
;762105968;@kimberlyhnojosa;0;0;0
;817837092;@aleja56265425;0;0;0
;611316831;@yaquer22;0;0;0
;102209099;@rommisanmartin;0;0;0
;347557104;@cristianaarpea;0;0;0
;188210135;@ineelson;2;0;0
;185369131;@olidisa1;0;0;0
;2767192371;@piazzacharly;0;0;0
;228692143;@dondiegosala;0;0;0
;120199735;@jhermosilla_m;0;0;0
;158091914;@belcatriq;0;0;0
;357590998;@danitza_1989;0;0;0
;559168174;@ajsssssssss;0;0;0
;3128133593;@feeer_naaando;0;0;0
;18036272;@chelonfc;0;0;0
;192703098;@crist_jimenez;0;0;0
;287161559;@felipe_yabat;0;0;0
;115824904;@cisaaa;0;0;0
;4493893287;@marandacalisto;0;0;0
;1590063314;@victoriasmile24;0;0;0
;241744049;@kristy_pas;0;0;0
;2241566100;@danneedrew;0;0;0
;304619197;@andreabelen3;0;0;0
;355857174;@borjavelascos;0;0;0
;217506975;@rodsilva54;0;0;0
;348912442;@ignacioberriost;0;0;0
;155666827;@carolina_romanv;0;0;0
;443109287;@chaogentecuica;0;0;0
;2993531981;@dconejero96;0;0;0
;120166739;@rocknroll687;0;0;0
;3689460376;@aguilera10c;0;0;0
;240208692;@fariasariel;3;0;0
;3174336198;@michelle_roxan2;0;0;0
;539487325;@carlosh517;0;0;0
;220832012;@ignaaciaa_13;0;0;0
;89224250;@rodadiaz;1;0;0
;838787449;@anto_moramorada;0;0;0
;315536327;@jhannysol;0;0;0
;193188988;@proseba2011;1;0;0
;1354223408;@itspedropena;0;0;0
;3302066001;@itsdaanihurts;0;0;0
;2164314639;@martinvale02;0;0;0
;1924682761;@franpatri2013;0;0;0
;193927887;@ckamy_bieber;0;0;0
;3023890264;@juanfaundez3;0;0;0
;534751368;@grupo_i;0;0;0
;3289109943;@barbaraukamau;0;0;0
;140143600;@javivi98;0;0;0
;134952295;@maartin_vivanco;0;0;0
;2604289927;@bcardsocial;0;0;0
;238397628;@jawithaa;0;0;0
;300027494;@tomass_v;1;0;0
;496198483;@midefensalegal;0;0;0
;3933728565;@huevouniform;0;0;0
;370265011;@conita__meza;0;0;0
;380574597;@ortoland;0;0;0
;351719281;@memo1979eas;0;0;0
;212416137;@soy_ella_;0;0;0
;2626426510;@santiagolores1;0;0;0
;86332923;@ce3wyz;1;0;0
;368374414;@floriverab;0;0;0
;1619438534;@diegodurako;0;0;0
;163722462;@xikititax2010;0;0;0
;118310534;@ibarret;0;0;0
;3106190375;@coaggan;0;0;0
;96854869;@arenistica;0;0;0
;95988561;@vicoente;0;0;0
;361876633;@zkm_fast;0;0;0
;80386104;@maur0n;14;1;0
;311574393;@rosemarysierrag;1;0;0
;179789216;@hielorockroll;0;0;0
;105319961;@giuseppe_lepin;8;0;0
;428547109;@boldtypefiama;0;0;0
;112504428;@heaguilera;0;0;0
;170101523;@rchamycruz;1;0;0
;264825670;@fabianciitho;0;0;0
;3426754877;@alertavr;0;0;0
;282550439;@gricelbitch;0;0;0
;1204857702;@ositapalmer;0;0;0
;830025584;@22radiate;0;0;0
;2828711670;@n8vb8;0;0;0
;1602158731;@cote_vergara_;0;0;0
;144329467;@alexis_m25;0;0;0
;425935006;@absolut3design;0;0;0
;364292144;@andreasclaud44;0;0;0
;232671938;@diego7rodriguez;0;0;0
;111761438;@joaquinvega_;9;0;0
;295922401;@camydonaire;0;0;0
;88761797;@dassanchez;0;0;0
;864095276;@latitud_40;0;0;0
;790362024;@yami5sos;0;0;0
;716527098;@javitaherna;0;0;0
;367774198;@valentin_belmar;0;0;0
;4181951717;@gabri57289796;0;0;0
;164142973;@cristi977;0;0;0
;2826492732;@jaavijaavih;0;0;0
;1531356542;@funnylandia2013;0;0;0
;135578067;@eric1891;0;0;0
;367923474;@xchong;0;0;0
;176271244;@paulinarp2014;0;0;0
;298106666;@vandrea25;0;0;0
;708010334;@somosfugitivos_;0;0;0
;539952538;@hernancaldillo;0;0;0
;267835814;@tatytafon;0;0;0
;39003448;@maneparradc;0;0;0
;881443470;@elianabeatriz21;0;0;0
;2974885749;@mimi_palik;0;0;0
;91454071;@dani__ibarra;0;0;0
;309586277;@pipeignacyo;0;0;0
;476405181;@mellaricardo;0;0;0
;227685631;@marbella81;0;0;0
;346196298;@diegomaldo14;0;0;0
;124912322;@pollini__;0;0;0
;579415481;@chandiasilvana;0;0;0
;4105044013;@dms1606;0;0;0
;284693613;@makarenithaax;0;0;0
;1059362365;@pablopj89;0;0;0
;3124465342;@roacecilia2;0;0;0
;120214789;@a_senderear;1;0;0
;67068927;@sasarito;0;0;0
;258971283;@sebacocacola;0;0;0
;580254595;@xunxi27;0;0;0
;328627035;@marianasilvagar;0;0;0
;284219943;@valentinitaaa;0;0;0
;147766303;@sierratreesea;0;0;0
;3026515043;@luisortegatorr1;1;0;0
;240873514;@miirkhiito;0;0;0
;151548409;@cristinaszr;0;0;0
;967105746;@guillermoceb99;0;0;0
;362154741;@cayoken22;0;0;0
;141352719;@joseigrs;0;0;0
;242872241;@barruetto;0;0;0
;631571750;@torojorgetoroc;0;0;0
;603021093;@kevinismaelgarc;0;0;0
;117619622;@julvasquez_f;1;0;0
;90287290;@ale_imigo;0;0;0
;2535791672;@ingpromec;0;0;0
;228543990;@diegoocify;0;0;0
;314194708;@eduardoayarzaf;0;0;0
;1332902594;@blackhackers87;0;0;0
;69396535;@migue_angel_;0;0;0
;215388257;@shorthe;0;0;0
;4042475477;@espinozakarina9;0;0;0
;453504665;@iamnotlara69;0;0;0
;277878859;@monita_5930;0;0;0
;453948177;@c_letelier_u;0;0;0
;427969068;@patriciajoffre;0;0;0
;4357283243;@konnyestefania5;0;0;0
;119527713;@zatumanyar;0;0;0
;225112092;@benja_3000;0;0;0
;131595918;@monykitta;0;0;0
;1705849914;@cosmoarica;0;0;0
;2548904503;@divertirunning;0;0;0
;2802450895;@meliprinncess95;0;0;0
;135189467;@elnachox13;0;0;0
;141437161;@thelady1;0;0;0
;35363534;@ferdinandsuxx;1;0;0
;369788745;@brunoseplveda;0;0;0
;276102231;@juanmorisc;0;0;0
;362239481;@vickyc_t;0;0;0
;3333394096;@gabi_styles12;0;0;0
;132713589;@to0kioho0telera;0;0;0
;303344825;@alanandresmuozl;0;0;0
;454906830;@camposlineros;0;0;0
;273381704;@clsprogramador;0;0;0
;1950214346;@violetta_always;0;0;0
;127958084;@carlosstrangel;0;0;0
;18118227;@cantergiani;0;0;0
;2337870867;@enriqu_jos;0;0;0
;167244965;@vinkabullan9era;0;0;0
;607379567;@huertatiare;0;0;0
;5475892;@mabahamo;0;0;0
;3151329058;@martinioyarce;0;0;0
;118135670;@darklord_17;1;0;0
;185796962;@crazybrava;0;0;0
;367905633;@valeerawr;0;0;0
;120315428;@zunielx;0;0;0
;52229049;@krivera_uls;2;0;0
;81182410;@tito_kuriko;1;0;0
;53686984;@conipetite;33;0;1
;129387975;@ofemarcelo;0;0;0
;440101656;@ieshaeio38;0;0;0
;162519906;@yupitaaa18;0;0;0
;119204047;@xcintyax;0;0;0
;116439882;@mcruzrios;0;0;0
;119879256;@hconchach;0;0;0
;190378845;@pgonzalezarce;0;0;0
;56461214;@nicohumeres;0;0;0
;3368616725;@ciclosdeteatro;0;0;0
;2200136216;@reclutad0r;0;0;0
;3095558477;@coni9300;0;0;0
;476998609;@pickler_11;0;0;0
;822574272;@porotaa_ale;0;0;0
;2314097816;@caamivaras;0;0;0
;109750529;@sebalejandroo;0;0;0
;419006796;@o_romero23;0;0;0
;2268064485;@x10surez;0;0;0
;602541201;@canas_stefy;0;0;0
;52269905;@nono1051;1;0;0
;267980539;@sv3l70;0;0;0
;339794341;@wordsasbullets;1;0;0
;1167510901;@3makitha;0;0;0
;3379905694;@enigeralejandra;0;0;0
;26273495;@r_curihuinca;0;0;0
;754433497;@fransheskasweet;0;0;0
;283050543;@silent_resident;0;0;0
;1421656770;@franciscapadi15;0;0;0
;429326661;@chichitaamalia;5;0;0
;119193840;@vickybaeza01;0;0;0
;4120038034;@paulettelisham;0;0;0
;195242659;@knlita_21;1;0;0
;516600390;@gonzalo_lll;0;0;0
;316132227;@sepulvedaconi;0;0;0
;2409227840;@lucianotorresg;0;0;0
;271472084;@cristiachondo;0;0;0
;156315162;@gbyoyo;0;0;0
;511446813;@mony_villalobos;1;0;0
;545497868;@baritadelbulla;0;0;0
;2242943816;@bucletraining;0;0;0
;4190413949;@carmenfuentesd;0;0;0
;609706279;@gabrielwrc2;0;0;0
;251206636;@jareck23;0;0;0
;600597796;@ashmalikstyles;0;0;0
;106551423;@luanayurika;0;0;0
;370479082;@gallardo_erick;0;0;0
;1657133335;@nehemiasgx;0;0;0
;603273558;@sofi_vasques;0;0;0
;138916105;@mariaafran;0;0;0
;88480279;@djkhriztian;0;0;0
;322814372;@mouthcl;0;0;0
;3161052831;@liesbett_hermox;0;0;0
;62929685;@pola_nabp;0;0;0
;2871416306;@by5watpro;0;0;0
;263126132;@kccaceres;0;0;0
;527433066;@saraportilla88;0;0;0
;62657561;@diego_lagos;9;0;0
;2786756569;@aliciabatbvc;0;0;0
;329350939;@karlatc22;0;0;0
;3133710580;@clau_renne;0;0;0
;231654966;@bet00011;0;0;0
;2418075258;@evelinojedat;1;0;0
;355285259;@valeskaog;0;0;0
;1398555793;@zamper_zmp;0;0;0
;158818876;@almendrita_007;0;0;0
;1276315290;@praecl;0;0;0
;261086219;@jmpesteban87;0;0;0
;169654716;@yanira_hernande;0;0;0
;450201419;@valentinaups;0;0;0
;2843874915;@la_mulata_rest;0;0;0
;395534797;@eliasretamal1;0;0;0
;3294361258;@chinohilda1975;1;0;0
;882756224;@alonsosayanx;0;0;0
;548043440;@polloman3;0;0;0
;77293043;@pazalicia;0;0;0
;588071187;@fabiolaevn1;0;0;0
;83949497;@shascona;2;0;0
;417063324;@gabocale;1;0;0
;312915047;@planetsciencia;0;0;0
;166664036;@alita_2310;0;0;0
;2890586158;@nelsonandresjar;0;0;0
;27381084;@tibphil;0;0;0
;95701018;@sheshoc;0;0;0
;2854165637;@sebamora11;0;0;0
;833618413;@vpierotic;0;0;0
;135056901;@perku2010;0;0;0
;321800369;@mariapaulinna;0;0;0
;3797763863;@javiera_adkins;0;0;0
;561473013;@1976borie;0;0;0
;202767200;@bianca_rivero;0;0;0
;222200817;@soleeecitooo;0;0;0
;3002518077;@chilefieldturf;0;0;0
;275325428;@clau_marisol;0;0;0
;14401326;@pedro_lezaeta;0;0;0
;118398309;@claudia_abufom;0;0;0
;362077029;@lya_del_mauro;0;0;0
;342922379;@john_acelerao;0;0;0
;3533639957;@munecaochetera;0;0;0
;285338522;@luisa_tamayo_;0;0;0
;560760810;@karolsyu;0;0;0
;234630487;@26feb2000;0;0;0
;2959742453;@xxyairesiithaxx;0;0;0
;283783770;@ignacioapb;0;0;0
;340023166;@bellakamiley;0;0;0
;2310375384;@luis_albo0987;0;0;0
;2190385397;@carloxnoonatech;0;0;0
;3347223635;@lavictoriasom1;0;0;0
;2277045770;@santacachimba;0;0;0
;302677650;@cotanpimentelj;0;0;0
;127123006;@_maulen;0;0;0
;561509421;@racapo94;0;0;0
;361444646;@belipiz;0;0;0
;327581468;@fdelsolar1;0;0;0
;245806150;@ecacultural;0;0;0
;369110892;@ramirez_key;0;0;0
;3764729237;@ignaci0_lagos;0;0;0
;536770564;@cloayzac;0;0;0
;206792055;@kamisaurio;0;0;0
;4496641275;@jalelalav;0;0;0
;526970311;@geral_pantera34;0;0;0
;1180592167;@c_cvaldivieso;0;0;0
;117446971;@daniellapr;0;0;0
;190379951;@cristian_2289;0;0;0
;84171079;@gise22009;0;0;0
;3032097052;@terrier_chileno;0;0;0
;338449788;@eliiitaaaaaah;0;0;0
;362176482;@alonso0inc;0;0;0
;493418338;@pabloal07975420;0;0;0
;170514411;@gisellavm;1;0;0
;300603221;@ericoaedo;0;0;0
;348871567;@an__drea;3;0;0
;2235609969;@lilylawrencecl;0;0;0
;222230881;@vitotitto;0;0;0
;118820519;@pauli_gm;0;0;0
;160406159;@dmonjep;0;0;0
;606479668;@prinsafx;0;0;0
;2173605052;@dlglitre;0;0;0
;125822928;@kmilo_dh;0;0;0
;258875742;@donosobravoluis;0;0;0
;425938721;@amornaturalcl;0;0;0
;1678788403;@proyectbtrinchi;0;0;0
;494510912;@ryarzo;0;0;0
;120898514;@dj_poke;0;0;0
;525747100;@judith_tapia_v;0;0;0
;917403492;@arcanotarot;0;0;0
;122472873;@mari_saravia;1;0;0
;133929259;@poetamorales;0;0;0
;1129283496;@mendez19daniel;0;0;0
;209367257;@satharikaur;0;0;0
;238613000;@alols32;0;0;0
;371405572;@mati1438;1;0;0
;2377046712;@nathy06111986;0;0;0
;876410317;@darlyngricel;0;0;0
;14481839;@jules_zevas;0;0;0
;1324452368;@diabolov;0;0;0
;3353637286;@fraganciasexclu;0;0;0
;105886114;@leylajazmin;0;0;0
;2918134636;@18_thiare;0;0;0
;336309016;@valenthinepino;0;0;0
;487766819;@pipeegarrido;0;0;0
;222559463;@dosque_stf;0;0;0
;245065650;@layorkiita;0;0;0
;180136735;@macaoh;0;0;0
;454264973;@gabycvm13;1;0;0
;101480636;@zirtaeb_matus;0;0;0
;143846298;@coroeffataruah;0;0;0
;161706653;@draiirypatynama;0;0;0
;4474903576;@andresvilches10;0;0;0
;4314215249;@morubelen;0;0;0
;2661967463;@pavn19731;0;0;0
;1519486903;@ehsepulvedag;0;0;0
;236946750;@matiashuertag;3;0;1
;161450244;@1josesr1;0;0;0
;765119150;@camiiigo;0;0;0
;123545692;@jimena2006;0;0;0
;1093047690;@protivitichile;0;0;0
;355162251;@turra_12;0;0;0
;586348074;@basti92lobo;0;0;0
;324971059;@jeanmansilla;0;0;0
;424213945;@cata_vega10;0;0;0
;153162610;@panchoandres_;1;0;0
;70098449;@rodrigocayuqueo;2;0;0
;252657568;@tatanvidal;0;0;0
;587024575;@_audienceofone_;0;0;0
;299961589;@geriii_justin_;0;0;0
;4287671920;@cchamorros;0;0;0
;364892911;@cebollitasfans;0;0;0
;369606687;@thematboy;0;0;0
;264509479;@nahuelbutaangol;0;0;0
;880704038;@soycristiano69;0;0;0
;513804988;@patriciodelgad5;0;0;0
;606799121;@buenavista_sf;1;0;0
;103347657;@caro_maribel;2;0;0
;188442643;@anny_caro;0;0;0
;118798007;@hmontalva;0;0;0
;459481139;@ceciliabenavid5;0;0;0
;1128076819;@angelodesastre;0;0;0
;179814340;@anibal_rojasp;0;0;0
;175879429;@sonetog;1;0;0
;367950001;@ledezmacamila;0;0;0
;68517063;@janodel8;0;0;0
;148413998;@hor_fs;0;0;0
;2454783577;@atelierduir;0;0;0
;2939519651;@naty_0996;0;0;0
;2351003679;@xfelibustax;0;0;0
;31551925;@arcf;0;0;0
;62642944;@kaidx;0;0;0
;2512770227;@macanarm;0;0;0
;94683137;@nia068;0;0;0
;270548251;@alfgerard;0;0;0
;368646470;@christianponce6;0;0;0
;563082267;@eugeniaespinoz1;0;0;0
;361934843;@ricardoquezada4;0;0;0
;32643592;@barbaraisamar;0;0;0
;259816183;@denissebtr;0;0;0
;459653708;@alissonsita_16;0;0;0
;101037632;@aldaith;0;0;0
;106548502;@maquino64;0;0;0
;224781400;@pancho_gd;5;0;0
;387350957;@vergotaxxx2012;0;0;0
;17746044;@luciernaga_nyx;0;0;0
;102741805;@blondwave_27;0;0;0
;394180320;@nicolasfelipe30;0;0;0
;246888220;@_greisrodriguez;0;0;0
;226688538;@lazoescultor;0;0;0
;368965243;@jota_araya;0;0;0
;723473826;@moroaraos;0;0;0
;616384517;@andrwnossa;0;0;0
;104055858;@arielsalasm;1;0;0
;66609634;@sajo1981;0;0;0
;2554273129;@saluting_pole;4;0;0
;1138340647;@frerodriguez89;0;0;0
;167538663;@flower_issa;0;0;0
;120311452;@vanedelgadoc;3;0;0
;353297633;@clau_robledo;0;0;0
;1692605024;@ayleenhuentecol;0;0;0
;1862438888;@rocha_sebaroxa;0;0;0
;408073095;@bnjavi;0;0;0
;65984994;@pvalenzuelau;0;0;0
;361559953;@zonamaca;0;0;0
;1467892140;@cheli8araceli;0;0;0
;3670657335;@licarayenromin1;0;0;0
;3507574575;@orellanays_95;0;0;0
;511189526;@cecireyes6;0;0;0
;1613079000;@franciscaruiza1;0;0;0
;1537849123;@angelicaislas5;0;0;0
;2181537557;@manuelveq;0;0;0
;1900767122;@enjoyfcamp;0;0;0
;456251424;@lanamyqueen_;1;0;0
;2541965724;@providenciavet;0;0;0
;2424795487;@rodrigopm11;0;0;0
;889009525;@biorenovables;0;0;0
;80195080;@hermannhi;1;0;0
;118481747;@anitacarolina_p;4;0;0
;188046599;@56vitoco;0;0;0
;252695002;@manxaniiin;0;0;0
;82511796;@psilvap;0;0;0
;284623702;@laurensandovals;0;0;0
;330718282;@catapotatoes;1;0;0
;1223304547;@conipalomi;0;0;0
;326400780;@20yessenia;0;0;0
;253827270;@daaaafnee;0;0;0
;349472199;@xromeosexy;0;0;0
;105543583;@connie_th;0;0;0
;433439196;@c4rr1e1;0;0;0
;2382675092;@lorrainellobet;0;0;0
;96809598;@konahxcrue;0;0;0
;149281906;@andreevenegas;0;0;0
;813574136;@mostazap;0;0;0
;297666579;@piiojita;0;0;0
;175982169;@navy_prevot;0;0;0
;1254329017;@amariarcasas;0;0;0
;519123357;@laslocasdlevora;0;0;0
;2579281482;@marobe1959;0;0;0
;876735414;@fescobar667;2;0;0
;45422350;@elfodeciudad;0;0;0
;110231419;@tuneneyouknow;0;0;0
;196766983;@dna_joyas;0;0;0
;514765190;@bryanyaez;0;0;0
;2379543824;@sandymmq;0;0;0
;296453566;@benja11basket;0;0;0
;1239945890;@shanyswi;0;0;0
;118863578;@valeriafuentest;0;0;0
;2249769997;@alejandro35408;0;0;0
;144352560;@haroldoll;0;0;0
;295310804;@elefantevolador;0;0;0
;243795005;@isjavytto;0;0;0
;146628460;@marck_vt;0;0;0
;3041960603;@0a5f062d22104b6;0;0;0
;223339170;@lenriquetd;1;0;0
;156415034;@mevi73;0;0;0
;3081406169;@adwchile;0;0;0
;283798523;@lanasnativa;0;0;0
;3234951144;@ericcarrasco70;0;0;0
;389882629;@marianapazwarnk;0;0;0
;627149169;@amontero1205;0;0;0
;547945268;@ibismonica;0;0;0
;118172878;@juaneduardotro;0;0;0
;409929962;@kayo131087;0;0;0
;196214552;@alirilla;2;0;0
;721006867;@espinozscarlett;0;0;0
;337820380;@intraxchile;0;0;0
;1437452539;@arturodroppelma;0;0;0
;178539665;@jigarcir;0;0;0
;245900543;@cratosk8;0;0;0
;264356244;@natiii_debieber;0;0;0
;64310209;@sofiamenac;0;0;0
;2323164044;@patykalbuko;0;0;0
;1658943667;@aguilera_malu;0;0;0
;160421105;@eaffff;14;0;0
;510816409;@marciagallardo2;0;0;0
;108193459;@panxo_pcx;0;0;0
;3428694329;@keydatabi;0;0;0
;184581027;@lah_mimii;0;0;0
;330006526;@_mister_13_;0;0;0
;1034104147;@kmilo15500;0;0;0
;307512054;@dacarvajalo;0;0;0
;2869492689;@anotherbadalien;0;0;0
;199508507;@mati_concha;1;0;0
;59981463;@rockabrown;0;0;0
;3154370949;@dianadelos90;0;0;0
;898994112;@mario_moe_78;2;0;0
;148866527;@mondoztyle;0;0;0
;194432873;@diegoolavarrias;0;0;0
;314953060;@ursulagmc;0;0;0
;162981119;@gerardotuto;0;0;0
;2218021295;@belendenisse14;0;0;0
;3240841811;@741983a709b54f4;0;0;0
;1373639538;@incloudsaustin;0;0;0
;146632693;@solivanna;0;0;0
;178235302;@fanclub_chapu;0;0;0
;117752031;@jpablo_sanchez;0;0;0
;2183440057;@815producciones;0;0;0
;184819125;@clauditacales;1;0;0
;243127552;@experweb;1;0;0
;362125421;@kalu_r;0;0;0
;114642707;@aldodq;0;0;0
;346907962;@gonzalo2606;0;0;0
;68768223;@m_coke;0;0;0
;354564884;@pedronyb;0;0;0
;232412991;@fabarca_g;0;0;0
;118870460;@candyprado;0;0;0
;323358647;@ninoskariosj;0;0;0
;151172526;@delmonicochile;0;0;0
;118877521;@loiscabezas;0;0;0
;2713812891;@gogithaa;0;0;0
;226331748;@negristoty;0;0;0
;3977013802;@valeskasmira;0;0;0
;367979378;@valemorecortes;2;0;0
;550644895;@aguirre_ftima;0;0;0
;414513935;@clau_sumonte;0;0;0
;239087580;@jaimecuevasp;0;0;0
;351993446;@maxihidalgo24;20;0;0
;1473115189;@mahomiehunter1d;1;0;0
;878967338;@ninoscka1;0;0;0
;3342017074;@elisse_b;0;0;0
;949723398;@ispaulaaranzaz;0;0;0
;269238722;@thomasdasdas;0;0;0
;1560429912;@gestsolsa;0;0;0
;1438961982;@tini5896;0;0;0
;252705029;@dr_molarr;0;0;0
;811860806;@laurafloresff;0;0;0
;202929702;@caamip_;0;0;0
;156986458;@victor196842;0;0;0
;97766571;@hetfito;0;0;0
;152382318;@deigo_g;0;0;0
;2181441352;@karoocastillo;0;0;0
;202471889;@chacoli33;0;0;0
;100128552;@paulii_ale;0;0;0
;408044557;@txthemoon;3;0;0
;601155183;@jorgeluisfuent6;0;0;0
;145665699;@karlacrisosto;0;0;0
;119079360;@camyfam;0;0;0
;751473644;@carolayortegav;0;0;0
;104349070;@paulyvargas;1;0;0
;238066278;@galansuper;0;0;0
;113211116;@luiseduardoj;0;0;0
;461397733;@josefina_nd;1;0;0
;465575122;@pancho_22_;0;0;0
;118437579;@pampitoquellon;0;0;0
;440284169;@camilaasalazar1;0;0;0
;2595392040;@gerardasmyle;0;0;0
;363059344;@matipuerko;0;0;0
;4399576528;@rafaelcatalanf;0;0;0
;616704008;@letsg0fly;0;0;0
;264303813;@pipakuhn;0;0;0
;516203325;@aricarestobar;0;0;0
;366944976;@moltorres21;0;0;0
;3900860775;@pablo_dipagomez;0;0;0
;4113959849;@ohzomtech;0;0;0
;138263889;@lisskiss722;1;0;0
;464224612;@raslopez1;0;0;0
;4483827875;@silvitadecollao;0;0;0
;392949909;@jaaaaaaaaaasmy;0;0;0
;101648223;@rodrigo_3105;0;0;0
;123673806;@panxavillar;0;0;0
;3400402341;@soto30stephanie;0;0;0
;106113629;@francisconunezc;0;0;0
;302655953;@dhielmontecino;0;0;0
;219456826;@alvaroqz;0;0;0
;80203359;@academiamgk;0;0;0
;2468205679;@antoro_official;0;0;0
;3375113752;@8f90ddb0db30419;0;0;0
;1270289538;@leprechaun_tut;0;0;0
;627047253;@sesone15;0;0;0
;290298316;@panchamunita;0;0;0
;2288465097;@brisachoriza;0;0;0
;236860397;@cubanitoa100;0;0;0
;917503128;@mariadenissesol;0;0;0
;2312618546;@camila_holiholi;0;0;0
;131675321;@diego_vargasmor;0;0;0
;123965863;@conitoni;0;0;0
;366940356;@ansayyisli;0;0;0
;1677178226;@nicolas03816514;0;0;0
;2545013654;@camimora_b;0;0;0
;154780438;@mackittarena;0;0;0
;168406193;@paula_navarrov;0;0;0
;105133827;@gonzalezgodoy;0;0;0
;460332341;@tiendajustincl;0;0;0
;396125632;@598986;0;0;0
;3202171445;@gomezmaranon;0;0;0
;178017877;@fcovergarad;0;0;0
;366843310;@jhonyantoniorom;0;0;0
;2230843951;@eiffelflores;0;0;0
;223016552;@mirza_im;0;0;0
;915097250;@xuuko;0;0;0
;178412968;@thiariithys;0;0;0
;2480338466;@eduardofl17;0;0;0
;1421236813;@taizytmmusic;0;0;0
;56146766;@andreachueca;0;0;0
;1365378474;@prensaparisi;0;0;0
;96006814;@valejaramillov;0;0;0
;1109073438;@grizzlybearcl;0;0;0
;87442966;@chimilimilimili;0;0;0
;2436957299;@normajimenezg77;0;0;0
;159665527;@maritoelchileno;0;0;0
;1365696350;@conyta_113;0;0;0
;2319519956;@vanesacancinoc;0;0;0
;117487736;@kayiiita;0;0;0
;203972574;@gastokalo;0;0;0
;461941033;@danklav;0;0;0
;4638988175;@helga_es;0;0;0
;255158970;@holoooop;0;0;0
;81437308;@mauriciomartc;0;0;0
;119812420;@elenayola;0;0;0
;2302345764;@pontigodario;0;0;0
;605063146;@djkansmix;0;0;0
;183215464;@catalinaaafh;0;0;0
;106484081;@mococris;3;0;0
;1739211120;@icaballeronegro;0;0;0
;2165769865;@pablotroncosog;0;0;0
;2854133693;@canalemancilla;0;0;0
;70572091;@adoboster;0;0;0
;3979646847;@luis_ft_jossi;0;0;0
;1571872489;@jotapejuampa;0;0;0
;49744135;@carlosleteliert;12;0;0
;245854927;@lauritapx;0;0;0
;2589286395;@yonis_26;0;0;0
;100380990;@norttino;0;0;0
;151491087;@lah_beba;0;0;0
;118721777;@cjcarpioiqq;0;0;0
;2905865884;@elarte_tatto;0;0;0
;374207640;@jaquitati;0;0;0
;437758208;@opitzramiro;0;0;0
;88075535;@keepthatsmilen;4;0;0
